num_levels,num_features,vector_dimension,binning_mode,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.86399358,0.26484375,374,59,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.97931034,0.26484375,284,6,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.92609700,0.92635659,0.22148438,401,32,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98620690,0.98620690,0.22148438,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.92609700,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98620690,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.86399358,0.26484375,374,59,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.97931034,0.26484375,284,6,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.93995381,0.94012296,0.25507812,407,26,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98965517,0.98965517,0.25507812,287,3,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.93995381,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98965517,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.86399358,0.26484375,374,59,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.97931034,0.26484375,284,6,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.91916859,0.91943331,0.23046875,398,35,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98620690,0.98620690,0.23046875,286,4,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.86374134,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.97931034,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.91916859,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
100,32,1024,0,0,1,1,0,0.200000,3,100,1,0.300000,0.98620690,0.00000000,0.00000000,0,0,0,0,"model=mine,scope=overall,phase=postopt-test"
